subject,trialCount,RT,acc,partResp,chosenNode,chosenImageFile,chosenCommunityNumber,chosenThreatStatus,option1CommunityNumber,option1ThreatStatus,option2CommunityNumber,option2ThreatStatus,option3CommunityNumber,option3ThreatStatus,combined_comnums,target_node,target_threat,nontarget_comb,nontarget_threat
sub6,20,4962,1,2,Node9,picture4.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub6,21,3443,1,2,Node3,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub6,22,3181,1,2,Node2,picture3.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub6,23,2182,1,2,Node9,picture4.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub6,24,4936,1,1,Node10,picture4.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub6,25,3039,1,2,Node8,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub6,26,4636,1,2,Node4,picture7.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub6,27,3999,1,3,Node3,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub6,28,2436,1,2,Node1,picture2.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub6,29,6701,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub6,30,4455,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub6,31,2516,1,1,Node9,picture4.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub6,32,2433,1,2,Node2,picture3.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub6,33,5082,1,1,Node9,picture4.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub6,34,3019,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub6,35,5503,1,3,Node10,picture4.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub6,36,6951,1,2,Node8,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub6,37,2224,1,1,Node4,picture7.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub6,38,2075,1,3,Node2,picture3.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub6,39,3972,1,3,Node9,picture4.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub6,40,3910,1,3,Node4,picture7.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub6,41,2481,1,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub6,42,4226,1,1,Node4,picture7.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub6,43,3586,1,2,Node3,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub6,44,1881,1,3,Node2,picture3.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub6,45,3371,1,3,Node9,picture4.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub6,46,1741,1,1,Node2,picture3.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub6,47,3463,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub6,48,4201,1,2,Node10,picture4.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub7,1,13747,1,2,Node6,picture6.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub7,2,4429,1,2,Node8,picture3.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub7,3,3015,1,1,Node1,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub7,4,5231,1,2,Node2,picture2.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub7,5,2257,1,3,Node4,picture1.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub7,6,2455,1,2,Node1,picture8.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub7,7,2854,1,2,Node3,picture4.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub7,8,4323,1,1,Node2,picture2.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub7,9,3340,1,2,Node4,picture1.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub7,10,3531,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub7,11,2624,1,3,Node1,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub7,12,13818,1,3,Node4,picture1.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub7,13,2396,1,1,Node1,picture8.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub7,14,3395,1,3,Node3,picture4.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub7,15,2577,1,3,Node8,picture3.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub7,16,4604,1,1,Node6,picture6.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub7,17,4699,1,2,Node3,picture4.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub7,18,2447,1,2,Node9,picture5.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub7,19,3147,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub7,20,2895,1,3,Node9,picture5.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub7,21,2381,1,2,Node4,picture1.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub7,22,2905,1,3,Node2,picture2.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub7,23,5144,1,3,Node8,picture3.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub7,24,5626,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub7,25,3430,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub7,26,3924,1,3,Node2,picture2.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub7,27,2322,1,3,Node1,picture8.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub7,28,2050,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub7,29,4039,1,3,Node3,picture4.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub7,30,2373,1,2,Node8,picture3.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub7,31,3910,1,1,Node6,picture6.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub7,32,3819,1,1,Node9,picture5.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub7,33,2558,1,1,Node8,picture3.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub7,34,2683,1,2,Node1,picture8.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub7,35,3269,1,1,Node9,picture5.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub7,36,3596,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub7,37,4086,1,2,Node9,picture5.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub7,38,2169,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub7,39,14574,1,1,Node3,picture4.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub7,40,4995,1,3,Node6,picture6.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub7,41,12896,1,1,Node8,picture3.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub7,42,1846,1,2,Node6,picture6.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub7,43,2087,1,3,Node9,picture5.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub7,44,2172,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub7,45,3538,1,2,Node2,picture2.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub7,46,3435,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub7,47,3421,1,1,Node2,picture2.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub7,48,1680,1,3,Node6,picture6.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub8,1,4803,1,2,Node8,picture1.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub8,2,4032,1,3,Node6,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub8,3,2554,1,3,Node3,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub8,4,3059,1,2,Node6,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub8,5,1051,0,2,Node8,picture1.jpg,2,neutral,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub8,6,3686,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub8,7,1950,1,3,Node6,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub8,8,2336,1,3,Node8,picture1.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub8,9,3093,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub8,10,2376,1,1,Node4,picture6.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub8,11,2497,1,2,Node10,picture8.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub8,12,905,0,1,Node8,picture1.jpg,2,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub8,13,4647,1,3,Node4,picture6.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub8,14,1383,1,1,Node2,picture4.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub8,15,1408,0,2,Node4,picture6.jpg,1,neutral,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub8,16,1424,1,3,Node2,picture4.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub8,17,14468,0,3,Node8,picture1.jpg,2,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub8,18,50431,1,2,Node3,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub8,19,5224,0,1,Node8,picture1.jpg,2,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub8,20,2392,0,3,Node9,picture2.jpg,2,threat,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub8,21,4202,0,3,Node10,picture8.jpg,2,neutral,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub8,22,1593,0,3,Node8,picture1.jpg,2,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub8,23,1523,0,3,Node10,picture8.jpg,2,neutral,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub8,24,3010,0,3,Node4,picture6.jpg,1,neutral,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub8,25,1008,0,2,Node4,picture6.jpg,1,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub8,26,1870,0,1,Node10,picture8.jpg,2,neutral,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub8,27,1148,0,3,Node1,picture7.jpg,1,neutral,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub8,28,768,0,1,Node8,picture1.jpg,2,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub8,29,1615,1,2,Node10,picture8.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub8,30,1396,1,1,Node6,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub8,31,1628,0,1,Node10,picture8.jpg,2,neutral,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub8,32,2799,0,3,Node2,picture4.jpg,1,threat,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub8,33,2579,1,1,Node10,picture8.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub8,34,1975,0,2,Node8,picture1.jpg,2,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub8,35,1018,1,1,Node3,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub8,36,1093,1,3,Node1,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub8,37,1787,1,1,Node4,picture6.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub8,38,1380,0,3,Node2,picture4.jpg,1,threat,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub8,39,1051,0,1,Node9,picture2.jpg,2,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub8,40,1125,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub8,41,1130,1,1,Node8,picture1.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub8,42,1304,0,3,Node2,picture4.jpg,1,threat,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub8,43,1229,0,1,Node1,picture7.jpg,1,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub8,44,756,0,2,Node3,picture3.jpg,1,threat,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub8,45,936,0,3,Node8,picture1.jpg,2,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub8,46,2453,0,3,Node10,picture8.jpg,2,neutral,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub8,47,2084,1,2,Node6,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub8,48,1184,1,3,Node10,picture8.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub9,1,16985,1,3,Node2,picture9.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub9,2,7129,1,2,Node1,picture2.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub9,3,2092,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub9,4,2315,1,3,Node9,picture8.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub9,5,2056,1,1,Node3,picture1.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub9,6,1904,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub9,7,3103,1,3,Node8,picture4.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub9,8,1976,1,3,Node6,picture2.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub9,9,2292,1,2,Node8,picture4.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub9,10,1949,1,3,Node4,picture1.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub9,11,1737,1,3,Node3,picture1.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub9,12,1630,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub9,13,2777,1,1,Node1,picture2.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub9,14,1416,1,2,Node4,picture1.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub9,15,2054,1,1,Node9,picture8.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub9,16,4345,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub9,17,1495,1,3,Node3,picture1.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub9,18,5115,1,3,Node10,picture10.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub9,19,2091,1,2,Node6,picture2.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub9,20,2235,1,2,Node3,picture1.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub9,21,2410,1,1,Node1,picture2.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub9,22,1874,1,2,Node3,picture1.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub9,23,2058,1,2,Node9,picture8.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub9,24,6175,1,3,Node8,picture4.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub9,25,2208,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub9,26,3456,1,1,Node8,picture4.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub9,27,2075,1,2,Node10,picture10.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub9,28,2401,1,1,Node8,picture4.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub9,29,1904,1,2,Node6,picture2.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub9,30,5444,1,3,Node4,picture1.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub9,31,5879,1,3,Node9,picture8.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub9,32,4248,1,1,Node6,picture2.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub9,33,2154,1,1,Node10,picture10.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub9,34,7230,1,3,Node6,picture2.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub9,35,7683,1,2,Node9,picture8.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub9,36,1716,1,3,Node2,picture9.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub9,37,2250,1,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub9,38,2248,1,1,Node9,picture8.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub9,39,10588,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub9,40,1821,1,3,Node1,picture2.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub9,41,3803,1,2,Node2,picture9.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub9,42,2041,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub9,43,3835,1,3,Node1,picture2.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub9,44,4108,1,2,Node2,picture9.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub9,45,1463,1,2,Node4,picture1.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub9,46,1965,1,1,Node6,picture2.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub9,47,3233,1,2,Node1,picture2.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub9,48,2206,1,2,Node8,picture4.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub10,1,4389,0,1,Node9,picture3.jpg,2,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub10,2,3086,1,3,Node9,picture3.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub10,3,3867,1,3,Node6,picture5.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub10,4,3032,1,2,Node9,picture3.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub10,5,4774,1,2,Node3,picture4.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub10,6,2025,1,1,Node9,picture3.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub10,7,3356,1,1,Node10,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub10,8,2382,1,1,Node1,picture2.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub10,9,3637,0,2,Node2,picture4.jpg,1,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub10,10,2493,1,3,Node10,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub10,11,3741,1,2,Node8,picture1.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub10,12,5536,0,2,Node4,picture10.jpg,1,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub10,13,3045,1,2,Node8,picture1.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub10,14,5878,1,1,Node6,picture5.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub10,15,1918,1,2,Node9,picture3.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
